Client ID,Name,Legal Name,Start Date,Street #,Street Name,State,Zip,Lat,Lon,Accuracy,Category
200109210004,Cochran A-Plus Sunoco #60568,,9/14/2001,1630,Cochran Rd,PA,15220,40.392207,-80.061257,9,Convenience Store
201211270002,CoGo's #1493,Saikripa Inc,11/16/2012,620,Lincoln Av,PA,15202,40.497549,-80.058938,9,Convenience Store
201211270007,CoGo's #1784,,11/20/2012,1530,Potomac Av,PA,15216,40.397238,-80.03548,9,Convenience Store
201304180004,ComBlvd Mini Mart,Corporation S,4/10/2013,1235,Muldowney St,PA,15207,40.368932,-79.914005,9,Convenience Store
201111090005,Comet News,,11/4/2011,540,Braddock Av,PA,15104,40.403638,-79.869559,9,Convenience Store
57100,Coraopolis Fast Stop,Rebco Ent Inc,1/22/1998,879,4th Ave,PA,15108,40.51961,-80.166401,9,Convenience Store
200502090005,Craft A-Plus,Sgn-Craft Ave LLC,2/2/2005,301,Craft Ave,PA,15213,40.435614,-79.96088,9,Convenience Store
200704300003,Croskey's Sunoco,Cross - Keys LLC,4/24/2007,806,Freeport Rd,PA,15238,40.498863,-79.85316,9,Convenience Store
365,Crossroads Service Center,Crossroads Service Center Inc,1/1/1970,4600,Homestead Duquesne Rd,PA,15122,40.376274,-79.894553,9,Convenience Store
201007190004,Curry Hollow Sunoco,,7/12/2010,340,Curry Hollow Rd,PA,15236,40.337461,-79.977244,9,Convenience Store
201210290002,CVS / Pharmacy #10034,Pennsylvania CVS Pharmacy LLC,10/17/2012,611,Duncan Av,PA,15237,40.567824,-80.02325,9,Convenience Store
200408310010,Daily Mart,,8/26/2004,1125,Arlington Ave,PA,15203,40.422044,-79.991713,9,Convenience Store
201509210011,Dar's General Store,,9/2/2015,709,Chartiers Av,PA,15136,40.465584,-80.06193,9,Convenience Store
201405150002,Deurali Bazar Inc,,2/12/2014,309,Brownsville Rd,PA,15210,40.414053,-79.988023,9,Convenience Store
35569,DiLeo's Deli,,1/1/1980,1009,9th Av,PA,15014,40.609868,-79.741569,9,Convenience Store
201602090014,Dipen Ent Inc / Marathon,Dipen Enterprise Inc,1/27/2016,3646,Library Rd,PA,15234,40.365139,-80.019469,9,Convenience Store
201211300005,DJ's Butcher Block,DKSJR,11/26/2012,4623,Liberty Av,PA,15224,40.462454,-79.949999,9,Convenience Store
201506290001,Dollar General #15784,Penntex Ventures LLC,6/29/2015,2301,Brownsville Rd,PA,15129,40.298348,-79.993658,9,Convenience Store
200805140001,Dollar Tree #00236,Dollar Tree Stores Inc,5/5/2008,240,Mt NeBlvd Pointe Dr,PA,15237,40.534703,-80.065129,9,Convenience Store
201208100001,Dollar Tree #05038,Dollar Tree Stores Inc,8/3/2012,4714,Mcknight Rd,PA,15237,40.521242,-80.004588,9,Convenience Store
201607140003,Dollar Tree #06413,Dollar Tree Stores Inc,7/11/2016,4680,Old William Penn Highway,PA,15146,40.438817,-79.741022,9,Convenience Store
199909070001,Dollar Tree #1272,Dollar Tree Stores Inc,7/27/1999,5990,University Blvd,PA,15108,40.521267,-80.219777,9,Convenience Store
200908260003,Dollar Tree #4222,Dollar Tree Stores Inc,8/24/2009,1020,Village Center Dr,PA,15084,40.568368,-79.803954,9,Convenience Store
200911180008,Dollar Tree #4287,Dollar Tree Stores Inc,11/12/2009,47,Walsh Rd,PA,15205,40.440254,-80.071174,9,Convenience Store
201408130002,Double Car Wash,Center Independent Oil Stores LLC,8/4/2014,2305,O'Neil Blvd,PA,15131,40.351707,-79.829165,9,Convenience Store
200209240004,DuBlvdis B P II,,9/17/2002,4731,Buttermilk Hollow Rd,PA,15122,40.359269,-79.907848,9,Convenience Store
52811,DuBlvdis BP,,10/11/1994,1006,E Carson St,PA,15203,40.428491,-79.988222,9,Convenience Store
37769,East Park News,,4/14/1984,406,E OHighwayo St,PA,15212,40.453472,-80.001337,9,Convenience Store
201506220013,Eddies Snacks & Smokes,Eddies Snacks & Smokes LLC,6/16/2015,262,5th Ave,PA,15219,40.440665,-80.000665,9,Convenience Store
200908270001,Eden's Market,,8/1/2009,99,Alfred St,PA,15228,40.380757,-80.044191,9,Convenience Store
45463,Eiben Services,Ron Eiben Inc,1/5/1990,2929,Churchview Ave,PA,15227,40.385355,-79.973001,9,Convenience Store
49482,Elizabeth BP,,12/26/1993,141,Mckeesport Rd,PA,15037,40.274669,-79.883592,9,Convenience Store
36267,Els Convenience Stop,,6/17/1984,1614,Penn Ave,PA,15221,40.442694,-79.867069,9,Convenience Store
200307140002,Ethnic Foods,,6/27/2003,4371,Murray Ave,PA,15217,40.420038,-79.928022,9,Convenience Store
200408120001,Etna Express,Javed I Ahmeo Inc,8/9/2004,421,Butler St,PA,15223,40.498662,-79.944097,9,Convenience Store
201304190001,Express Mini Mart @ BP Fueland,Varneeraj Corp,4/18/2013,501,Lowries Run Rd,PA,15237,40.533915,-80.053035,9,Convenience Store
201601220010,Express Uni-Mart,,1/14/2016,612,Old Clairton Rd,PA,15236,40.324988,-79.957677,9,Convenience Store
201411100001,Exxon Cheswick,Bhangal LLC,10/21/2014,1003,Freeport Rd,PA,15024,40.540678,-79.814181,9,Convenience Store
201210300001,EZ Energy #305 / 7 Eleven #36185H,7 Eleven Inc,10/22/2012,2269,Noblestown Rd,PA,15205,40.42805,-80.053313,9,Convenience Store
201211270008,EZ Energy #308 / 7 Eleven #36188H,7 Eleven Inc,11/20/2012,4775,Mcknight Rd,PA,15237,40.521671,-80.005583,9,Convenience Store
201210190004,EZ Energy #309 / 7 Eleven Store #36189H,7-Eleven Inc,10/16/2012,6250,Library Rd,PA,15102,40.293358,-80.031019,9,Convenience Store
201210170001,EZ Energy #315 / 7 Eleven #36195H,7 Eleven Inc,10/15/2012,2,Heckle Rd,PA,15136,40.474295,-80.094876,9,Convenience Store
201211270009,EZ Energy #354 / 7 Eleven #36199H,7 Eleven Inc,11/20/2012,1102,Perry Highwayghway,PA,15237,40.544999,-80.035607,9,Convenience Store
201210240004,EZ Energy #361 / 7 Eleven #36205H,7-Eleven Inc,10/12/2012,6106,Saltsburg Rd,PA,15147,40.484089,-79.818876,9,Convenience Store
200602010001,Family Dollar #7199,Family Dollar Stores of PA Inc,1/23/2006,1917,Centre Ave,PA,15213,40.443703,-79.980664,9,Convenience Store
200812090001,Fast Eddie's Food-N-Fuel / G-Man Pizza & Deli,Route 30 Development LLP,11/24/2008,1424,U.S. Route 30,PA,15026,40.493478,-80.306274,9,Convenience Store
42946,Fast Stop,,10/26/1987,620,Mcgovern Blvd,PA,15108,40.54535,-80.218291,9,Convenience Store
56962,Forbes Ave Market,,11/14/1997,2005,Forbes Av,PA,15219,40.437573,-79.977418,9,Convenience Store
40715,Fourth St Market,,4/15/1986,529,4th St,PA,15104,40.407309,-79.869172,9,Convenience Store
200903120007,Frankstown Shell,SG II Group LLC,2/26/2009,6701,Frankstown Ave,PA,15208,40.458838,-79.90757,9,Convenience Store
51538,Fratangelo Garden,,4/26/1994,1014,Brodhead Rd,PA,15108,40.525828,-80.224015,9,Convenience Store
200808260002,Frick Park Market,Frick Park Market LLC,8/11/2008,7103,Reynolds St,PA,15208,40.447214,-79.905123,9,Convenience Store
54565,Friend's Shell Food Shop,,11/21/1995,5735,Baum Blvd,PA,15206,40.458897,-79.932637,9,Convenience Store
201305130006,Fueland,Yogi Oil Corporation,5/7/2013,801,Island Av,PA,15136,40.473586,-80.063464,9,Convenience Store
55778,Fueland #1,Milo C Ritton Inc,9/6/1996,431,West 7th Ave,PA,15120,40.402631,-79.917951,9,Convenience Store
201305080004,Fulland Green Tree,Mahdev Corp,5/1/2013,2373,Noblestown Rd,PA,15205,40.426565,-80.056017,9,Convenience Store
201505060002,Gaby Et Jules @ Market Street Grocery,Gaby Et Jules LLC,4/27/2015,435,Market St,PA,15222,40.441173,-80.002364,9,Convenience Store
201009270004,Garfield Hill Market,Garfield Hill Market Inc,9/23/2010,340,N. Aiken Av,PA,15206,40.467559,-79.93441,9,Convenience Store
201211050003,Gas n' At,,10/29/2012,5700,Homeville Rd,PA,15122,40.366344,-79.871442,9,Convenience Store
201507020001,Get Go #3205,Giant Eagle Inc,6/26/2015,350,East Main St,PA,15106,40.409689,-80.082978,9,Convenience Store
201204090004,Get It Quick,Accurate Business Solutions Inc,4/5/2012,500,Garden City Dr,PA,15146,40.44872,-79.780666,9,Convenience Store
201301230002,Getgo # 3003,Giant Eagle Inc,1/11/2013,3247,E Carson St,PA,15203,40.423126,-79.960079,9,Convenience Store
201302080001,Getgo #3021,Giant Eagle Inc,1/31/2013,7675,Mcknight Rd,PA,15237,40.545311,-80.016893,9,Convenience Store
201010200002,GetGo #3038,Giant Eagle Inc,10/14/2010,5801,Forward Av,PA,15217,40.429982,-79.923159,9,Convenience Store
200901200011,GetGo #3043,Giant Eagle Inc,12/10/2008,140,Towne Center Dr,PA,15090,40.631618,-80.055692,9,Convenience Store
200408260003,GetGo #3060,Giant Eagle Inc,8/23/2004,4000,Monroeville Blvd,PA,15146,40.435393,-79.77265,9,Convenience Store
45197,GetGo #3102,Giant Eagle Inc,9/9/1989,1137,WasHighwayngton Av,PA,15106,40.396745,-80.084329,9,Convenience Store
200605110004,Getgo #3106,Giant Eagle Inc,5/8/2006,408,Penn Av,PA,15221,40.444932,-79.88936,9,Convenience Store
44982,GetGo #3107,Giant Eagle Inc,8/7/1989,4000,Butler St,PA,15201,40.468733,-79.961717,9,Convenience Store
45187,GetGo #3117,Giant Eagle Inc,9/27/1989,117,S 18th St,PA,15203,40.427557,-79.980338,9,Convenience Store
200411080012,GetGo #3128,Giant Eagle Inc,11/30/2004,5281,Library Rd,PA,15102,40.331327,-80.02207,9,Convenience Store
44987,GetGo #3140,Giant Eagle Inc,8/4/1989,4685,Old Wm Penn Hwy,PA,15146,40.440985,-79.742885,9,Convenience Store
200708170004,GetGo #3172,Giant Eagle Inc,8/10/2007,1081,Freeport Rd,PA,15238,40.488003,-79.883677,9,Convenience Store
201301040006,Getgo #3185,Giant Eagle Inc,12/19/2012,1200,Hoffman Blvd,PA,15122,40.382719,-79.868215,9,Convenience Store
200106140006,GetGo #3188,Giant Eagle Inc,5/8/2001,1001,Lebanon Rd,PA,15122,40.361538,-79.932066,9,Convenience Store
200508020004,GetGo #3486,Giant Eagle Inc,7/10/2005,800,Allegheny River Blvd,PA,15147,40.506894,-79.843134,9,Convenience Store
200508230013,Getgo #3487,Giant Eagle Inc,8/12/2005,801,Mt Royal Blvd,PA,15233,40.51415,-79.95942,9,Convenience Store
200508150004,GetGo #3488,Giant Eagle Inc,8/9/2005,5603,Babcock Blvd,PA,15237,40.546976,-80.02915,9,Convenience Store
200508230014,Getgo #3489,Giant Eagle Inc,8/12/2005,2401,Ferguson Rd,PA,15101,40.555705,-79.971377,9,Convenience Store
200701250002,Getgo #3600,Giant Eagle Inc,12/8/2006,2811,Jacks Run Rd,PA,15131,40.338101,-79.807652,9,Convenience Store
200507200001,GetGo #3616,Giant Eagle Inc,7/12/2005,3601,Saw Mill Run Blvd,PA,15227,40.372147,-79.981536,9,Convenience Store
201011090002,Getgo #3641,Giant Eagle Inc,11/4/2010,3029,WasHighwayngton Pike,PA,15017,40.173242,-80.24199,9,Convenience Store
201108040001,Getgo #3642,Giant Eagle Inc,7/28/2011,6507,University Blvd,PA,15108,40.518266,-80.218658,9,Convenience Store
200708240002,Getgo #3691,Giant Eagle Inc,8/17/2007,4099,Grandview Dr,PA,15044,40.643031,-79.937868,9,Convenience Store
201405220003,Getgo Elizabeth #3005,Giant Eagle Inc,5/16/2014,1000,Hayden Blvd,PA,15037,40.264741,-79.879445,9,Convenience Store
43906,Glassmere Fuel Service #205,,8/16/1988,1967,Saxonburg Blvd,PA,15084,40.629201,-79.855635,9,Convenience Store
201409260002,Good News,Good News,9/18/2014,625,Stanwix St,PA,15222,40.443227,-80.004835,9,Convenience Store
57827,Greyhound Frankstown Sunoco A Plus,,11/17/1998,6481,Fransktown Ave,PA,15206,40.460783,-79.913953,9,Convenience Store
201409150001,Gulf Gas Station - Bridgeville,Shiv Oil Inc,9/11/2014,449,Railroad St,PA,15017,40.357899,-80.110312,9,Convenience Store
200406140003,Hampton Sunoco,Rose Oil Co,6/3/2004,4785,Wm Flynn Hwy,PA,15101,40.596714,-79.948208,9,Convenience Store
201405050003,Hanini Market,Izmar Corporation,4/22/2014,3245,Brighton Rd,PA,15212,40.476384,-80.031944,9,Convenience Store
201604040003,Hanini Market,Sham2015 LLC,1/1/2016,549,Bessemer Av,PA,15112,40.395204,-79.839383,9,Convenience Store
201206060016,Hanini Market/ Hanini Subs,RSIM Foods Inc,5/31/2012,1105,Franklin Av,PA,15221,40.439089,-79.878795,9,Convenience Store
200501110001,Happy Minimart,Happy Minimart Inc,1/4/2005,1300,Brodhead Rd,PA,15108,40.535015,-80.229455,9,Convenience Store
200608240002,Happy Minimart,Happy Minimart Inc,8/14/2006,512,E Pikettsburgh - Mckeesport Blvd,PA,15137,40.369823,-79.8292,9,Convenience Store
201003300009,Harvest Valley Farms,,3/26/2010,6003,Cunningham Rd,PA,15044,40.663894,-79.934941,9,Convenience Store
200903250001,Harv's Shell Station,Stickler Service LLC,3/24/2009,2501,Brighton Rd,PA,15212,40.466959,-80.025229,9,Convenience Store
201410240005,Homewood's Quik Pick,,10/22/2014,7201,Frankstown Av,PA,15208,40.45752,-79.8961,9,Convenience Store
57252,Honey Bear/Spee-D Mart #223,Graft Oil Co / OCI Inc,4/1/1998,2131,Ardmore Blvd,PA,15221,40.418907,-79.848982,9,Convenience Store
200910260002,In & Out Market,,10/21/2009,300,Helen St,PA,15136,40.474126,-80.057105,9,Convenience Store
201503160002,Indian Grocery Oakland,Ladani Perto Inc,3/11/2015,319,Craig St,PA,15213,40.4451,-79.948482,9,Convenience Store
46566,J & K Plus Store #102,,7/30/1990,901,Elizabeth St,PA,15221,40.426262,-79.841255,9,Convenience Store
200908100007,J & S Food Mart,JHS Singh Enterprise LLC,8/5/2009,625,W Grant St,PA,15110,40.37177,-79.851733,9,Convenience Store
201104290005,J J's Deli Mart,Deepak Inc,4/22/2011,2300,Versailles Av,PA,15132,40.345639,-79.849166,9,Convenience Store
32897,J&M Dariette,,6/17/1984,552,3rd St,PA,15025,40.292983,-79.881361,9,Convenience Store
201507210003,Jack's Market & Coffee Shop,Jack's Market & Coffee Shop Inc,7/16/2015,245,8th Av,PA,15120,40.408016,-79.909637,9,Convenience Store
201506080001,Jade 99 Asian Supermaket,Jade 99 Asian Supermarket LLC,8/1/2014,2112,Penn Av,PA,15222,40.451847,-79.982434,9,Convenience Store
201206180001,Jessie's Westside Market,,6/12/2012,3038,Chartiers Av,PA,15204,40.454017,-80.05974,9,Convenience Store
201312230005,J-N-J Convenience Store,J-N-J Convenience Store LLC,12/17/2013,646,Herron Av,PA,15219,40.452605,-79.964261,9,Convenience Store
389,Joes Butcher Shop,,4/1/1976,502,Broadway Av,PA,15140,40.401989,-79.777692,9,Convenience Store
201507020011,K-2 Convenience Store,New Indus Corporation Inc,6/29/2015,4900,Penn Av,PA,15224,40.464939,-79.94488,9,Convenience Store
641,Ken's Grocery,,6/17/1984,216,Beltzhoover Ave,PA,15210,40.420099,-79.997633,9,Convenience Store
200603170003,Kiev International Food,Kiev International Market,3/6/2006,4223,Murray Ave,PA,15217,40.422509,-79.928598,9,Convenience Store
201404150004,Kubaa Oriental Grocery,,4/9/2014,613,OHighwayo St,PA,15212,40.453617,-79.998695,9,Convenience Store
45281,Kudla's Service Center,Kudla's Service Center LLC,10/20/1989,2733,South Park Road,PA,15102,40.327631,-80.031909,9,Convenience Store
57061,Kwik Fill #239 S0001,United Refining Co Of Pa,1/6/1998,152,Mcgovern Blvd,PA,15046,40.563829,-80.227708,9,Convenience Store
35349,Kwik Fill S0171,United Refining Co Of Pa,1/1/1980,400,Allegheny River Blvd,PA,15139,40.516465,-79.842597,9,Convenience Store
46734,L A Grocery,West Indian American Grocers,12/12/1990,511,Larimer Ave,PA,15206,40.465579,-79.914188,9,Convenience Store
200403180001,L E Corner Store,,3/16/2004,601,Lincoln Ave,PA,15206,40.461804,-79.907894,9,Convenience Store
51131,Labad's Mediterranean Cafe & Grocery,,12/13/1993,1727,Penn Av,PA,15222,40.450316,-79.985441,9,Convenience Store
38824,Labriola Italian World,,12/27/1984,605,Freeport Rd,PA,15215,40.488444,-79.898703,9,Convenience Store
200908100005,Last Minit Mart in Blawnox,Last Minit Mart Inc,8/3/2009,164,Freeport Rd,PA,15238,40.491362,-79.865556,9,Convenience Store
200901290003,Lebanon Shops Pharmacy,"Thomas C Riley / Gene A Riley PRTS, Lebanon Shop Pharmacy",1/21/2009,300,Mt Lebanon Blvd,PA,15234,40.368707,-80.034816,9,Convenience Store
199912010004,Le's Super Grocery Kart,,11/24/1999,5482,Penn Ave,PA,15206,40.463967,-79.932666,9,Convenience Store
49364,Liberty News,Chandan Corp,12/3/1992,602,Liberty Av,PA,15222,40.441824,-80.001535,9,Convenience Store
201507020008,Linea Verde - Green Market,,6/26/2015,4619,Liberty Av,PA,15224,40.462519,-79.950128,9,Convenience Store
201402200002,Los Campos,,8/29/2013,11566,Perry Highwayghway,PA,15090,40.625991,-80.054021,9,Convenience Store
201012020001,Lovedale Valero,,11/19/2010,2002,Lincoln Blvd,PA,15037,40.278924,-79.874895,9,Convenience Store
200303130006,Lucky Bucks,Carbern Foods Inc,2/10/2003,125,Virginia Ave,PA,15211,40.429437,-80.008009,9,Convenience Store
200401140002,Marathon Imperial Tri-State Petroleum #213,Tri-State Petroleum Corp,1/12/2004,150,U.S. Route 30,PA,15071,40.440899,-80.238239,9,Convenience Store
200203270003,Marathon Tri-State Petroleum #201,Tri-State Petroleum Corp,3/22/2002,956,Greentree Rd,PA,15220,40.419694,-80.04666,9,Convenience Store
200203250003,Marathon Tri-State Petroleum #203,Tri-State Petroleum Corp,3/21/2002,2022,WasHighwayngton Pike,PA,15106,40.173242,-80.24199,9,Convenience Store
200606120013,Marathon Tri-State Petroleum #219,Tri-State Petroleum Corp,6/6/2006,3500,Forbes Ave,PA,15213,40.439904,-79.95801,9,Convenience Store
200903190004,Marathon Tri-State Petroleum #221,Tri-State Petroleum Corp,3/17/2009,100,7th Av,PA,15084,40.601875,-79.756348,9,Convenience Store
200801250006,Marathon Tri-State Petroleum #222,Tri-State Petroleum,1/23/2008,2601,Freeport Rd,PA,15238,40.537383,-79.839998,9,Convenience Store
201301040010,Marathon Tri-State Petroleum #223,Tri State Petroleum,12/21/2012,6680,Frankstown Av,PA,15235,40.458544,-79.908615,9,Convenience Store
200904130002,Marathon Tri-State Petroleum #224,Tri-State Petroleum,4/6/2009,4010,Penn Av,PA,15224,40.464964,-79.95759,9,Convenience Store
201308090002,Market on Middle,Environmental Transformation LLC,8/5/2013,2130,Middle Rd,PA,15116,40.548525,-79.934689,9,Convenience Store
52202,Marshall's Exxon,Marshall Wood Works Ltd,7/20/1994,1520,Spring Garden Ave,PA,15212,40.464747,-79.98595,9,Convenience Store
48562,Mascari's Duncan Manor Exxon / Staks,Mascari Fuel Company,6/25/1992,1700,Ferguson Rd,PA,15101,40.565659,-79.9987,9,Convenience Store
201506120007,Mash Mini Mart,MAA United LLC,6/1/2015,4341,Old Wm Penn Highway,PA,15146,40.443278,-79.773673,9,Convenience Store
199909280002,Mauro's Exxon,,9/28/1999,7409,Saltsburg Rd,PA,15235,40.477696,-79.784625,9,Convenience Store
200002110003,McKees Rocks Sunoco A Plus,Tulsi Oil Corporation,2/3/2000,351,Stanhope St,PA,15204,40.46336,-80.05625,9,Convenience Store
201205100006,Meme's Market,Meme's Market Inc,5/7/2012,1608,Walz St,PA,15212,40.46336,-79.991069,9,Convenience Store
201310030005,Mike's Spot,Shreeji Enterprise LLC,9/27/2013,815,Universal Rd,PA,15235,40.461123,-79.811884,9,Convenience Store
200508090001,Mini-Mitch Quick Stop,Mitchell's Rest & Bar Inc,8/5/2005,304,Ross St,PA,15219,40.437105,-79.996495,9,Convenience Store
200006080004,Morningside Market,Harish K & Chandra Dulani,6/5/2000,1748,CHighwayslett St St,PA,15206,40.485217,-79.92578,9,Convenience Store
201412040003,Mr C's Convenience Store,Second Impressions New & Used LLC,12/1/2014,350,Center Av,PA,15229,40.516583,-80.02187,9,Convenience Store
201210290003,Natoli's Market,RNDD,10/17/2012,5045,Bakerstown Rd,PA,15044,40.661682,-80.003907,9,Convenience Store
200508010002,Nelson Community Store,,7/27/2005,92,Sylvania Ave,PA,15210,40.417031,-80.00607,9,Convenience Store
200601050011,New Young's Oriental Grocery,,12/21/2005,5813,Forward Ave,PA,15217,40.42973,-79.922853,9,Convenience Store
201011120004,Oakhill Convenient Store,,11/9/2010,132,Burrows St,PA,15213,40.439166,-79.966686,9,Convenience Store
200906170007,OM Enterprise,,6/15/2009,601,Mcneilly Rd,PA,15226,40.383053,-80.020965,9,Convenience Store
54329,On the Go Market,Premier Station Inc,9/15/1995,2873,W Liberty Av,PA,15216,40.395561,-80.033092,9,Convenience Store
201212120009,One Stop,,12/3/2012,3601,Blvd Of The Allies,PA,15213,40.434751,-79.954267,9,Convenience Store
200209260001,Optima #1386,Sunoco Inc R&M,9/20/2002,107,Walmart Dr,PA,15137,40.387172,-79.82252,9,Convenience Store
199902220002,P & W Mini Mart,P & W Auto Spa Partnership,2/12/1999,410,Scenery Dr,PA,15037,40.277157,-79.837797,9,Convenience Store
56172,Parkway Service B P,,1/23/1997,910,Saw Mill Run Blvd,PA,15220,40.426572,-80.022275,9,Convenience Store
57541,ParMar Store #56,Dr Petroleum Co,7/23/1998,8197,Mcknight Rd,PA,15237,40.557547,-80.023367,9,Convenience Store
201402040002,Penn Hills Sunoco,Jeet Enterprise Inc,1/28/2014,3899,Old William Penn Highway,PA,15235,40.444181,-79.81354,9,Convenience Store
200401090003,Penn Sunoco,Penn Management Inc,1/7/2004,4068,Penn Ave,PA,15224,40.465415,-79.955315,9,Convenience Store
42919,People's Grocery,,10/14/1987,5136,Penn Ave,PA,15224,40.464646,-79.941379,9,Convenience Store
2412,Perriello Produce,,8/20/1992,208,7th Av,PA,15084,40.600196,-79.761249,9,Convenience Store
199909300002,Pirollo's Delicatessen,,9/27/1999,307,Hulton Rd,PA,15147,40.489741,-79.819455,9,Convenience Store
200104300003,Pitcairn Sunoco,,4/24/2001,479,Broadway Blvd,PA,15140,40.401542,-79.778113,9,Convenience Store
200502010005,Plum Convenience,Plum Convenience Inc,1/27/2005,7615,Saltsburg Rd,PA,15239,40.476307,-79.778563,9,Convenience Store
201506220012,Plum Sunoco,Dhan Laxmi Corp,6/15/2015,255,Unity Center Rd,PA,15239,40.489993,-79.780528,9,Convenience Store
201101310003,PNC C Store,Parkhurst Dining,2/1/2011,620,Liberty Av,PA,15222,40.441767,-80.000839,9,Convenience Store
201202030009,PNK Store,,1/30/2012,490,North Av,PA,15212,40.456629,-80.002082,9,Convenience Store
294,Podmilsak's Market,,1/1/1950,200,Herron Av,PA,15024,40.542758,-79.814823,9,Convenience Store
200606090001,Popeye's Mini Mart,Popeye's Mini Mart LLC,6/7/2006,1510,Saxonburg Blvd,PA,15084,40.653924,-79.839314,9,Convenience Store
201206120010,Presto Qwik Stop,,6/5/2012,5237,Thoms Run Rd,PA,15142,40.373335,-80.119033,9,Convenience Store
200411020002,Prestogeorge Fine Foods,Prestogeorge Fine Foods Inc,10/27/2004,1719,Penn Av,PA,15222,40.450211,-79.98572,9,Convenience Store
200108230004,Produce Plus Market & Deli,Produce Plus Market & Deli Inc,8/17/2001,471,Lincoln Ave,PA,15202,40.494989,-80.054846,9,Convenience Store
200607210004,Quick Stop,Rayaraj Inc,7/17/2006,3349,Liberty Ave,PA,15201,40.461868,-79.966514,9,Convenience Store
201110240001,Quick Stop Sunoco,Sitaram Enterprises Inc,10/12/2011,1640,Saw Mill Run Blvd,PA,15210,40.396477,-79.998692,9,Convenience Store
200112030002,Quik Serv,Quik Serv LLC,11/16/2001,400,Union Ave,PA,15202,40.50403,-80.061799,9,Convenience Store
200812220002,R & M Variety Store,Laxmi Narayana Corp,12/8/2008,1739,Pennsylvania Ave,PA,15122,40.361839,-79.861016,9,Convenience Store
201405270001,Red Paprika Foods,,5/22/2014,1900,Grandview Av,PA,15132,40.339959,-79.837052,9,Convenience Store
201501140010,Reyes Tienda Mexicana,,1/5/2015,413,Semple St,PA,15213,40.43699,-79.954397,9,Convenience Store
200001120003,Rite Aid Pharmacies #10910,Rite Aid Corp,1/12/2000,4927,Homeville Rd,PA,15122,40.38208,-79.876636,9,Convenience Store
201007200001,Rocks Express,,7/16/2010,700,Frederick St,PA,15136,40.471394,-80.064844,9,Convenience Store
201509010002,Rockwell Market/Rockwell Hall @ Duquesne Univ.,Parkhurst Dining,8/26/2015,600,Forbes Av,PA,15282,40.436981,-79.990244,9,Convenience Store
201512240012,Rossi's Market,SJ Retail Services LLC,12/16/2015,64,Forest Grove Rd,PA,15108,40.481197,-80.130734,9,Convenience Store
200108150026,Ruthfred Market,MINPRO Inc,8/9/2001,3400 Suite 4,South Park Rd,PA,15102,40.321783,-80.057607,9,Convenience Store
201410270003,S & S Express Food Mart,S & S Express Food Mart Inc,10/15/2014,922,Main St,PA,15215,40.494685,-79.932775,9,Convenience Store
201101070003,Salem's Market,,12/16/2010,2923,Penn Av,PA,15201,40.458405,-79.973699,9,Convenience Store
201411050001,Samba Mini Mart,Nasser Inc,10/7/2014,2520,Bedford Av,PA,15219,40.450651,-79.972121,9,Convenience Store
55829,Sam's Market,,9/23/1996,1712,5th Ave,PA,15219,40.438268,-79.982097,9,Convenience Store
200410260006,Seoul Mart,,10/12/2004,4701,5th Ave,PA,15213,40.447245,-79.947201,9,Convenience Store
201405130002,SG Management Services,SG Management,12/13/2013,9411,University Blvd,PA,15108,40.501966,-80.221436,9,Convenience Store
59,Shadyside Market,,6/17/1984,5414,Walnut St,PA,15232,40.450679,-79.934926,9,Convenience Store
38045,Sheetz #115,Sheetz Inc,6/29/1984,8607,Perry Hwy,PA,15237,40.561828,-80.039532,9,Convenience Store
40721,Sheetz #130,Sheetz Inc,4/15/1986,899,Freeport Rd,PA,15030,40.582036,-79.778802,9,Convenience Store
201209120002,Sheetz #189,Sheetz Inc,8/24/2012,1505,Pikettsburgh St,PA,15024,40.541803,-79.798793,9,Convenience Store
47903,Sheetz #190,Sheetz Inc,12/12/1991,2003,Golden Mile Hwy,PA,15239,40.454908,-79.711646,9,Convenience Store
57467,Sheetz #253,Sheetz Inc,6/19/1998,251,Curry Hollow Rd,PA,15236,40.336173,-79.970867,9,Convenience Store
200004270003,Sheetz #277,Sheetz Inc,4/12/2000,12000,Perry Hwy,PA,15090,40.634005,-80.059307,9,Convenience Store
200209200006,Sheetz #327,Sheetz Inc,9/26/2002,2100,Mosside Blvd,PA,15146,40.39754,-79.768583,9,Convenience Store
200401070002,Sheetz #353,Sheetz Inc,12/11/2003,5410,Campbells Run Rd,PA,15205,40.448,-80.157482,9,Convenience Store
200409170005,Sheetz #360,Sheetz Inc,9/10/2004,3954,Wm Penn Hwy,PA,15146,40.437687,-79.774258,9,Convenience Store
200606130003,Sheetz #376,Sheetz Inc,6/8/2006,1000,Clairton Blvd,PA,15236,40.320335,-79.942773,9,Convenience Store
200512070001,Sheetz #379,Sheetz Inc,11/30/2005,9002,University Blvd,PA,15108,40.503227,-80.222988,9,Convenience Store
201105090002,Sheetz #459,Sheetz Inc,5/6/2011,2175,Hulton Rd,PA,15147,40.526468,-79.817038,9,Convenience Store
201108050002,Sheetz #468,Sheetz Inc,8/2/2011,3457,Wm Penn Highway,PA,15235,40.43046,-79.811288,9,Convenience Store
201112080006,Sheetz #476,Sheetz Inc,11/30/2011,3025,Babcock Blvd,PA,15237,40.514787,-80.009388,9,Convenience Store
